TRANSACTION_ID,TRANSACTION_DATE,TRANSACTION_AMOUNT,CATEGORY,STATUS,SENDER_ID,RECEIVER_ID,RISK_SCORE,PAYMENT_NODE
9572d1d6-35f5-4cc9-950d-d084d424d291,2023-11-10,0.08,Debt Repayment,Completed,1789583,1473830,9,PAY_GB_01
29f9ce78-0400-4be8-bd63-16006586a966,2023-11-12,0.9,Entertainment,Pending,1770868,1664161,5,PAY_NL_03
792f10c0-d566-46f2-9327-945f07676945,2023-11-07,0.59,Utilities,Pending,1909907,1006792,3,PAY_IT_02
1bd6ea3a-582e-42e3-96ef-0c4c6dc02448,2023-11-07,0.1,Healthcare,Failed,1182399,1321386,8,PAY_IT_02
1d54fe9f-0b92-4695-aba9-e66b87239f5a,2023-11-03,0.95,Clothing,Refunded,1925138,1314536,7,PAY_NL_03
545bc915-2c41-4673-a25b-b8165ef9a7e5,2023-11-05,0.29,Healthcare,Pending,1582013,1530543,8,PAY_GB_01
ef1c433b-7d27-4c51-9148-bda7ceedf371,2023-11-03,0.63,Groceries,Refunded,1450332,1490408,3,PAY_IT_02
f4f860d7-5b65-476b-9af4-6e179e53c968,2023-11-08,0.63,Entertainment,Authorized,1554677,1423605,1,PAY_NL_03
eda9acaa-e231-4093-9de5-5bb37ddb339b,2023-11-13,0.06,Clothing,Reversed,1370194,1244399,5,PAY_IT_02
8fe53d6b-c3e9-459d-8be1-af963653a541,2023-11-06,0.85,Education,Refunded,1525186,1912381,8,PAY_NL_03
48b0c2d6-7e7a-47b6-9f43-e84e974dcd4e,2023-11-08,0.04,Transportation,Reversed,1624678,1618502,4,PAY_GB_01
4e118920-5b24-4e0a-81dc-3814325ccdba,2023-11-05,0.13,Housing,Pending,1917973,1939571,2,PAY_IT_02
8188fee0-ddaa-4dfd-be86-4b6ce5bba192,2023-11-01,0.24,Housing,Reversed,1940870,1955222,9,PAY_NL_03
9f6c3876-5366-42fb-b208-52545814f18a,2023-11-06,0.95,Transportation,Completed,1588789,1211292,6,PAY_NL_03
eb3694ef-0432-4298-a1ab-e03c25a2352c,2023-11-10,0.68,Debt Repayment,Reversed,1460193,1956568,3,PAY_GB_01
1488055a-fd0a-46c5-9103-daca3b547d59,2023-11-11,0.98,Debt Repayment,Authorized,1510689,1104630,8,PAY_IT_02
7968bbd3-fbef-4bca-8458-418f90bc650c,2023-11-02,0.76,Groceries,Completed,1684895,1466080,4,PAY_NL_03
16cd7d56-1dfe-4faf-8e90-c1907b04ace8,2023-11-12,0.19,Utilities,Pending,1656271,1320860,7,PAY_IT_02
efec9a4f-91d6-4202-ba7b-065afe388eec,2023-11-07,0.19,Entertainment,Reversed,1353188,1316163,9,PAY_GB_01
2a8e31c1-c624-494e-979a-12a728450585,2023-11-11,0.51,Utilities,Processing,1254357,1987619,8,PAY_GB_01
84658f5f-1e2f-4078-97c9-1a6d406704a8,2023-11-07,0.78,Clothing,Processing,1051681,1685860,6,PAY_IT_02
f8cd6506-8216-4d58-81a8-1da0da765269,2023-11-13,0.52,Transportation,Pending,1084899,1320090,4,PAY_IT_02
9c6387f3-2a1c-43e7-b552-caedc07eac53,2023-10-31,0.75,Utilities,Failed,1618186,1487222,4,PAY_NL_03
3d8b10cb-5dbb-4b7d-a832-2dbe58c37598,2023-11-03,0.6,Groceries,Cancelled,1160630,1103170,8,PAY_NL_03
59e3bc14-2e75-48c9-88ab-75338e7a3355,2023-11-08,0.94,Healthcare,Cancelled,1421143,1925432,7,PAY_NL_03
42e96d8c-e989-445b-8944-336c6cc0955b,2023-11-05,0.07,Transportation,Reversed,1610622,1580172,6,PAY_IT_02
b205c04a-a479-45d7-b3a9-e6ea9dbb3096,2023-11-07,0.23,Education,Authorized,1913397,1900072,6,PAY_IT_02
6bbdf5a8-18b1-4865-93f8-5f65da099350,2023-11-02,0.02,Entertainment,Completed,1740264,1639692,9,PAY_IT_02
4f64b0ae-ff54-4968-891a-d63787703d7a,2023-10-30,0.53,Transportation,Cancelled,1983116,1015854,3,PAY_IT_02
c83ff859-75ec-4e09-9c6a-85e216ad8deb,2023-11-08,0.35,Savings,Authorized,1939233,1671334,4,PAY_NL_03
ed8485c8-7967-4eb8-b7df-a68bf27defe5,2023-10-31,0.37,Transportation,Cancelled,1011429,1933718,10,PAY_GB_01
7e437e27-645b-4a4d-8884-fbbcc137ca85,2023-11-10,0.86,Debt Repayment,Refunded,1948461,1585521,10,PAY_IT_02
4374d1ee-eae2-45be-8884-5d5788a845ed,2023-11-01,0.55,Healthcare,Processing,1313929,1810891,4,PAY_GB_01
57888e9d-c828-4036-b2cf-26cbb2223a51,2023-11-02,0.12,Healthcare,Pending,1559294,1737405,5,PAY_IT_02
2688bb8d-313e-464b-8554-0b3790beb5dd,2023-11-09,0.16,Savings,Failed,1327703,1751886,5,PAY_IT_02
a77ffdba-193a-4a93-8dfe-cd2d50a6e333,2023-11-13,0.12,Clothing,Cancelled,1589396,1317984,4,PAY_GB_01
81824429-d3d5-4356-b5ad-ff4aa1b241b7,2023-11-09,0.05,Healthcare,Failed,1860570,1834021,7,PAY_GB_01
6eac0dea-2f25-4d6e-bcee-e18e5d084b48,2023-11-11,0.69,Transportation,Refunded,1162826,1151886,4,PAY_GB_01
3e120b12-7c63-48f2-9e8e-771117938d32,2023-11-12,0.45,Groceries,Authorized,1326116,1360349,6,PAY_GB_01
e005b20e-4e27-418c-9cd8-5c5ddab64b01,2023-11-12,0.55,Transportation,Failed,1705851,1760494,10,PAY_GB_01
fa2a5262-9ce6-4b49-8770-a9d805602c62,2023-11-05,0.27,Education,Refunded,1936720,1071441,3,PAY_GB_01
984df215-bf41-4229-a8e4-68ea05019fcb,2023-11-07,0.28,Housing,Reversed,1372418,1838059,6,PAY_GB_01
bad9cd20-e1c2-4829-bd8e-57cab1682f8f,2023-11-09,0.27,Housing,Processing,1096747,1167749,7,PAY_NL_03
c5e39372-d9fe-420d-a317-0231a57ee561,2023-11-08,0.46,Education,Refunded,1279811,1293223,7,PAY_IT_02
7bc82836-1ed8-4581-8f1d-700807a78754,2023-11-05,0.99,Utilities,Refunded,1454976,1003895,9,PAY_GB_01
c373eefd-3c63-499d-8803-2a4b8ebf2f12,2023-11-12,0.86,Transportation,Authorized,1342258,1191412,5,PAY_IT_02
983a7bd7-3d84-4ef7-b4ba-e51eac8f8299,2023-11-10,0.95,Transportation,Processing,1316608,1597873,5,PAY_GB_01
fa59e9dd-faff-45d8-b702-1e14026b1a72,2023-11-04,0.54,Entertainment,Failed,1995510,1431645,1,PAY_IT_02
b1681780-8062-4db7-a8f0-b810b205671c,2023-10-30,0.43,Transportation,Authorized,1350580,1315850,8,PAY_IT_02
97896e38-be58-4d69-b2e5-a04baf225820,2023-11-01,0.33,Transportation,Failed,1045917,1742259,7,PAY_NL_03
b35285b6-a31c-441c-9e9d-5a0018eb3099,2023-11-06,0.42,Entertainment,Refunded,1046187,1708390,1,PAY_NL_03
f7451897-30fd-46a0-ab38-6116d97d45cd,2023-11-13,0.43,Education,Cancelled,1951367,1736998,4,PAY_NL_03
c7fa32f9-3df3-4100-9bf8-4647f80d7062,2023-11-07,0.4,Transportation,Cancelled,1019471,1622413,3,PAY_GB_01
afcf1546-8a15-4da8-84a2-29a59fa90f3d,2023-11-12,0.18,Groceries,Pending,1111496,1722946,10,PAY_NL_03
318d45ef-4109-45fb-810e-a22a3e774544,2023-11-01,0.01,Housing,Completed,1189407,1768979,3,PAY_GB_01
becc8fb1-ff46-4518-9d63-106d35c62684,2023-10-30,0.15,Savings,Pending,1061292,1392803,1,PAY_GB_01
99469714-08d8-4e82-b9d5-d89d52793f62,2023-11-04,0.67,Clothing,Pending,1914082,1205155,8,PAY_GB_01
39d7e2b3-4d18-46d3-a6f4-478d11420e54,2023-11-04,0.39,Debt Repayment,Cancelled,1999005,1767249,1,PAY_IT_02
580053ef-3055-4161-b8d1-21fa477fd4f6,2023-11-11,0.74,Savings,Authorized,1134459,1621267,7,PAY_NL_03
53b0ee9f-7528-42e4-886b-735c7108ad27,2023-11-10,0.87,Utilities,Failed,1604126,1488951,4,PAY_NL_03
1582bf54-6afb-42a9-8bb2-8670ef9e6c18,2023-11-05,0.03,Savings,Failed,1644179,1725720,5,PAY_NL_03
107e3b5f-1cec-4d04-a7d6-d8d611a6c8c3,2023-11-08,0.53,Healthcare,Completed,1385334,1984318,9,PAY_NL_03
83ff3e9d-ff08-42b7-b3d4-4e04154d9677,2023-11-03,0.62,Transportation,Processing,1670192,1667294,3,PAY_GB_01
76203ab0-5299-47f2-8795-1db76c1f1fec,2023-10-30,0.58,Groceries,Refunded,1267796,1710680,5,PAY_NL_03
7d7f2008-88d5-4221-8843-8f5c5a9d9854,2023-11-07,0.11,Entertainment,Processing,1940956,1295708,1,PAY_NL_03
6b5ca6fd-7624-49ab-9bc9-3fe69ef8b8bf,2023-11-01,0.83,Savings,Failed,1511113,1620250,2,PAY_GB_01
74e6bee2-98bb-4b3b-a56a-8675873ceb8a,2023-11-09,0.61,Education,Cancelled,1203397,1296127,4,PAY_GB_01
646d6b43-fed2-41f1-8929-b29e37327e34,2023-11-11,0.06,Groceries,Completed,1410191,1695673,9,PAY_GB_01
39d8ef2c-1301-44a2-83a8-745dc72ad912,2023-11-09,0.57,Housing,Reversed,1841742,1002942,3,PAY_GB_01
9ed4ab58-0cd9-4c50-bf55-23fb6828e400,2023-11-02,0.44,Utilities,Reversed,1169038,1935777,6,PAY_NL_03
477a2576-97a4-4d42-9ad3-258b463a1131,2023-11-07,0.38,Education,Failed,1640570,1920207,6,PAY_IT_02
7bee8bba-5267-4c3f-b31e-c8807212677d,2023-11-06,0.73,Healthcare,Pending,1356274,1334733,6,PAY_NL_03
a5599898-4a1f-4f25-a7b6-563ce1b777be,2023-11-08,0.12,Groceries,Completed,1230193,1805035,1,PAY_GB_01
de680dd9-06a3-4861-8218-173836041f59,2023-11-08,0.75,Groceries,Pending,1674887,1824239,10,PAY_NL_03
7e036f73-a5aa-4b2f-a3aa-fe714a1048fd,2023-10-30,0.99,Transportation,Refunded,1986122,1047574,10,PAY_IT_02
328ee96d-33b6-4a1c-b99b-df8bfee466b3,2023-11-02,0.93,Utilities,Pending,1792623,1308716,4,PAY_NL_03
ca1cb7d9-2a12-4ae3-af35-acce26312c27,2023-11-03,0.58,Transportation,Cancelled,1389077,1084322,9,PAY_GB_01
2ad4458f-c80d-49c1-8a2a-893737c4a00e,2023-11-11,0.55,Healthcare,Failed,1639495,1298645,8,PAY_GB_01
93ce17c2-e638-4fde-92c2-1ab029c5939b,2023-11-07,0.87,Housing,Processing,1352591,1154018,1,PAY_NL_03
8981ef7e-40ab-4f95-a931-eb0759a4c3d7,2023-11-12,0.78,Education,Failed,1959876,1205050,7,PAY_GB_01
fcfa59d1-dec7-4704-99c7-8335ee0441fa,2023-11-08,0.12,Debt Repayment,Authorized,1303431,1357543,5,PAY_IT_02
e3e9aab8-c237-4874-a950-d362ccf2125c,2023-11-03,0.25,Education,Reversed,1280667,1409444,10,PAY_GB_01
ab69dc4c-84ef-4159-a889-3317c66c3417,2023-11-05,0.75,Savings,Refunded,1683515,1332408,7,PAY_NL_03
30ee118d-e49e-4a64-97ca-45bebb110e73,2023-11-03,0.14,Entertainment,Pending,1299841,1957329,8,PAY_GB_01
37fe274e-254b-44f9-9cf2-299ed08b82da,2023-11-08,0.41,Groceries,Processing,1154602,1242067,5,PAY_GB_01
8669da86-6caa-4a74-8a73-e6f3782915b6,2023-11-08,0.54,Housing,Reversed,1923872,1547749,10,PAY_GB_01
3c5e473e-fa31-4890-9823-f5176f7241c4,2023-11-09,0.57,Savings,Failed,1312633,1080849,1,PAY_NL_03
0e879902-db36-44e5-8593-a2adfc3221d6,2023-11-13,0.91,Debt Repayment,Pending,1207344,1684990,7,PAY_NL_03
1f9a4697-35f0-40c5-825a-1357972c0134,2023-11-01,0.8,Education,Pending,1692946,1880150,2,PAY_NL_03
86f7e25c-f424-416c-bc92-08f77714e232,2023-11-03,0.52,Healthcare,Authorized,1453830,1833354,9,PAY_IT_02
ace27881-9640-4053-a2ec-3b96b6a74a54,2023-11-01,0.16,Savings,Cancelled,1439548,1079228,7,PAY_IT_02
d08d9761-67a8-45c1-938d-73583ccf98d7,2023-11-01,0.84,Clothing,Processing,1033092,1936884,10,PAY_NL_03
967c1ba7-3927-42fe-a57d-3129b90865c6,2023-11-05,0.48,Entertainment,Reversed,1482826,1721791,9,PAY_IT_02
f20954f6-a10d-4e76-bb74-9e45091f2ed0,2023-11-10,0.77,Housing,Reversed,1359248,1749938,8,PAY_GB_01
6dba8be2-066d-43db-bb96-18365c283dc5,2023-11-05,0.05,Housing,Cancelled,1649377,1438323,6,PAY_GB_01
288effcf-2446-4c62-9bfe-7dea3aede67b,2023-10-31,0.83,Utilities,Reversed,1259282,1781911,2,PAY_GB_01
fb8a3284-dab1-4c1f-8cb9-fafbee7a3726,2023-11-03,0.65,Debt Repayment,Reversed,1419613,1213284,8,PAY_NL_03
5f3deec1-fa52-4910-8b33-99c412e2a2a7,2023-11-05,0.35,Entertainment,Completed,1556292,1824970,4,PAY_IT_02
52841d88-5cb3-4e21-8337-2b696c16ddc6,2023-11-08,0.4,Healthcare,Authorized,1092256,1479402,8,PAY_GB_01
c06f8296-034a-4514-a0eb-480e2155489e,2023-11-06,0.91,Healthcare,Authorized,1696917,1040233,5,PAY_IT_02
c7b14178-4d73-4dc0-89d9-620dc735abae,2023-11-04,0.72,Education,Cancelled,1601028,1174338,5,PAY_IT_02
23bf072e-c1e8-476c-8f35-11727293021c,2023-11-02,0.61,Clothing,Failed,1917159,1568430,3,PAY_GB_01
be8b2d31-83ca-4f99-93ce-a5545c821825,2023-10-30,0.33,Debt Repayment,Cancelled,1428150,1257038,7,PAY_NL_03
3097e328-8cd9-400c-b723-1bdf9b0ca79b,2023-11-07,0.38,Clothing,Pending,1092253,1049308,8,PAY_GB_01
d44713db-b0e5-4a2c-b05a-b434ffc80046,2023-11-12,0.04,Healthcare,Processing,1371983,1169823,2,PAY_IT_02
9b16c9f9-93d7-45d6-adc2-7abbcb3322ec,2023-11-09,0.15,Education,Pending,1918707,1132176,7,PAY_NL_03
06f5ce6a-3f03-4a55-9682-acb424f9e336,2023-11-12,0.2,Clothing,Reversed,1286748,1787039,4,PAY_IT_02
703f3f88-696f-4a77-a0b9-183e2341c781,2023-11-11,0.37,Transportation,Reversed,1644123,1962048,10,PAY_IT_02
f9b35d02-0191-4eca-8f5f-bde8e3425a70,2023-11-11,0.66,Clothing,Refunded,1523725,1522404,9,PAY_NL_03
5ecfd669-8ea5-4e9d-960d-588085c67b2b,2023-11-01,0.18,Clothing,Failed,1423871,1229356,3,PAY_GB_01
5c707546-9a49-4a83-abaa-9855bcb92684,2023-10-31,0.35,Savings,Pending,1379797,1054610,10,PAY_GB_01
d95db08a-00dd-420d-ba74-bd839ae0d6c9,2023-11-05,0.51,Groceries,Processing,1578150,1902090,2,PAY_NL_03
e532320b-ce6f-49be-8305-1d4babb8c08e,2023-11-05,0.84,Utilities,Refunded,1503839,1308522,1,PAY_IT_02
18d3b3de-6db0-4f0a-be7c-cf2e9a5e5142,2023-11-03,0.41,Savings,Cancelled,1266796,1462761,10,PAY_IT_02
4aa0ef82-9b1c-4440-a2d2-ed685ac4f8c5,2023-10-30,0.04,Transportation,Cancelled,1111063,1142031,4,PAY_GB_01
7097f1ee-7d4f-4291-ad1d-b82ab078acb2,2023-11-01,0.02,Clothing,Reversed,1049742,1013140,4,PAY_NL_03
d973d77c-4d55-4c8a-b7e7-6628b7f18d1d,2023-11-03,0.37,Utilities,Failed,1115407,1494695,2,PAY_IT_02
46edcb5b-92b7-476c-a864-c58c2726025c,2023-11-05,0.37,Clothing,Cancelled,1516544,1290633,4,PAY_NL_03
a0c1dabc-5913-45bf-b68d-ca6f88c57d9f,2023-11-02,0.49,Utilities,Processing,1561664,1663025,2,PAY_IT_02
6d27ee58-47bb-4b7e-bb89-08e100802456,2023-11-03,0.84,Debt Repayment,Refunded,1673962,1304719,1,PAY_GB_01
696e6a88-02a1-452a-8d22-8fe9f3d848e0,2023-11-06,0.41,Education,Reversed,1205779,1895976,10,PAY_GB_01
363f4b20-36ee-43d5-a7c6-c6941192ad4d,2023-11-07,0.6,Groceries,Failed,1126497,1032331,10,PAY_IT_02
b77a859d-248d-4029-8f4a-e726b9a0a583,2023-11-05,0.75,Clothing,Authorized,1009957,1952020,5,PAY_NL_03
0804004a-f4a5-4118-8448-220863ec8c9b,2023-11-02,0.06,Groceries,Cancelled,1460463,1993832,4,PAY_NL_03
1fdeee3d-9012-4f36-bb1a-771be57249bd,2023-11-11,0.68,Debt Repayment,Refunded,1079601,1170168,5,PAY_GB_01
92f455c0-4861-475d-8518-be84ad933016,2023-11-04,0.26,Savings,Failed,1213106,1989174,6,PAY_GB_01
7ccaf31b-3f1a-4b5d-abc7-8631beafac0a,2023-11-04,0.1,Housing,Authorized,1983153,1105742,1,PAY_NL_03
2686a4e6-cd4b-4a16-a558-bfc5390e5860,2023-11-04,0.53,Education,Cancelled,1262336,1002467,7,PAY_GB_01
58eb9d7a-045b-4a39-a5c8-744f645f8a99,2023-10-30,0.77,Entertainment,Cancelled,1766188,1337515,4,PAY_NL_03
a7cb2af8-d692-43a7-a472-02a260d1e7d1,2023-11-09,0.32,Entertainment,Completed,1906384,1500298,10,PAY_IT_02
4f8c924e-95b0-4d83-afef-452f5525d4c8,2023-11-04,0.58,Healthcare,Reversed,1597257,1425622,10,PAY_GB_01
cc1a019e-31b8-4ff5-89a3-f92d40b6d2ff,2023-11-12,0.86,Healthcare,Reversed,1507794,1687570,3,PAY_GB_01
c1337e25-bcc0-4667-a820-d756da2a927e,2023-11-10,0.5,Utilities,Failed,1188520,1406208,9,PAY_GB_01
4262221c-f89f-48b7-8909-1b3fc361e415,2023-10-30,0.97,Groceries,Completed,1903311,1268133,8,PAY_GB_01
97550d4b-f8dc-4a86-ac48-a765df4970f1,2023-11-04,0.94,Healthcare,Authorized,1968832,1688023,8,PAY_IT_02
cc586392-59f6-4f90-ad7f-19a43338b95a,2023-10-31,0.99,Education,Pending,1262850,1451703,10,PAY_GB_01
3dcb2539-92ca-418e-b40a-0b8cd8b0f78c,2023-11-03,0.46,Groceries,Completed,1418831,1589741,4,PAY_NL_03
764233fd-3411-4b41-81e8-4612134bb941,2023-11-09,0.58,Transportation,Processing,1440206,1514282,4,PAY_IT_02
fff497d4-573b-46b0-b82e-2a880cc64fec,2023-10-31,0.66,Debt Repayment,Authorized,1703003,1873921,2,PAY_GB_01
6adde283-6d20-4b89-9bd4-dd70ef7d3ca4,2023-11-03,0.38,Savings,Failed,1180976,1690458,1,PAY_NL_03
9dc57d0c-9db6-462a-bec6-50488bc36403,2023-11-03,0.29,Healthcare,Pending,1799704,1218415,6,PAY_NL_03
45cc5018-44fd-4747-b822-8f8a3f4ed5ba,2023-11-04,0.17,Healthcare,Refunded,1152788,1343861,3,PAY_NL_03
2dc292f4-067d-4156-8aa0-c1efcd85e0e7,2023-11-13,0.98,Transportation,Reversed,1936917,1008682,5,PAY_IT_02
ddf25247-f6cc-4362-8347-b2469eccf5b3,2023-11-13,0.33,Transportation,Authorized,1361773,1300884,5,PAY_GB_01
98047266-bdaa-41b4-8fa1-3692e9bb35e1,2023-11-09,0.26,Transportation,Completed,1245569,1639472,6,PAY_GB_01
c2747554-f494-4f5c-9fae-086eb145e8f6,2023-11-03,0.43,Debt Repayment,Failed,1814066,1356136,4,PAY_GB_01
58444d05-d036-47b8-904c-509e271150f2,2023-11-12,0.59,Housing,Reversed,1970815,1657670,6,PAY_NL_03
fb97620e-84bc-489c-8cde-930e22ced4fe,2023-10-31,0.58,Utilities,Completed,1739395,1709424,6,PAY_GB_01
b19b5ea3-e8c7-49e6-a744-46680980afad,2023-11-09,0.26,Entertainment,Completed,1467608,1243499,10,PAY_IT_02
39c10854-bbd0-4278-a9a6-6895bdd91852,2023-11-01,0.51,Entertainment,Failed,1189618,1977837,4,PAY_IT_02
a37ccd9a-18bd-429a-a773-1ff4d0c03961,2023-11-13,0.79,Clothing,Reversed,1700970,1796935,5,PAY_NL_03
a20df391-5825-4771-9d70-79dd04ae8b70,2023-11-10,0.49,Utilities,Failed,1610401,1753009,8,PAY_IT_02
a2515791-db55-4838-b405-a44d98b176a8,2023-11-01,0.1,Entertainment,Cancelled,1127188,1109900,10,PAY_GB_01
43dcc134-8fe1-491d-9ab4-f607868678e4,2023-11-13,0.89,Clothing,Processing,1670643,1672375,9,PAY_NL_03
e60a18bb-595a-4ce2-8957-11295f5e27f5,2023-11-09,0.8,Savings,Processing,1652423,1427565,2,PAY_IT_02
d36f9f42-32dc-4c9a-850a-7e1504fc5b3b,2023-11-08,0.04,Clothing,Refunded,1459421,1830469,10,PAY_IT_02
6c2eea2d-2230-4714-a102-f515248a911f,2023-10-31,0.71,Education,Refunded,1865735,1755812,10,PAY_GB_01
34b1bea7-f9c5-4173-aec2-59c9a48b751f,2023-11-09,0.73,Groceries,Failed,1618300,1938501,2,PAY_NL_03
21f0ca97-e361-451b-b8cd-17dafcf84c53,2023-11-05,0.67,Education,Failed,1323154,1657744,10,PAY_NL_03
9561ca23-cd1e-4c9d-a312-e77854ce979e,2023-11-02,0.8,Savings,Completed,1463553,1893849,2,PAY_NL_03
9fced37d-3987-4097-94b7-790539c23e7e,2023-10-31,0.16,Utilities,Completed,1760494,1898657,2,PAY_NL_03
01b555c9-4cb9-4a10-b9dc-874e646468a4,2023-11-13,0.01,Utilities,Refunded,1362141,1179064,6,PAY_IT_02
6b299471-3a57-409f-b25f-2155c2a4ff4c,2023-11-05,0.39,Housing,Failed,1597122,1111426,7,PAY_NL_03
d6cbca82-703c-428f-9b5c-bee182a3d130,2023-10-30,0.16,Transportation,Refunded,1390312,1159395,2,PAY_GB_01
d69b75da-0cd0-4fd8-9c29-906c33c6faf1,2023-10-31,0.26,Utilities,Failed,1397757,1678491,1,PAY_NL_03
615b776a-bdd7-435d-9c98-88bb5235e689,2023-10-31,0.93,Groceries,Failed,1689356,1894140,1,PAY_GB_01
7078bd15-d152-41ff-9745-e4e1805afd05,2023-11-08,0.82,Entertainment,Refunded,1088069,1576435,6,PAY_IT_02
24c92815-0357-40ca-8329-d96a94b425dd,2023-11-04,0.97,Utilities,Cancelled,1894874,1431100,6,PAY_NL_03
bcc9ff92-a79f-4c51-99e9-3116197d4329,2023-11-04,0.14,Entertainment,Reversed,1393777,1289856,10,PAY_GB_01
6fa4a821-2008-49dd-8543-c75a862d4387,2023-11-02,0.55,Healthcare,Reversed,1382483,1096382,9,PAY_NL_03
7b6fef77-8add-4cab-8b07-9e2f7abefb69,2023-11-10,0.83,Housing,Failed,1277041,1188652,3,PAY_NL_03
2fe7ff04-2ae6-4149-aaa7-49925771006c,2023-11-09,0.49,Entertainment,Processing,1212032,1984665,4,PAY_GB_01
d1372783-0093-4036-bcc4-9452226269fb,2023-11-04,0.76,Transportation,Pending,1337414,1079829,4,PAY_GB_01
26ed6b53-cac4-44e1-ad7d-b89d8e5da090,2023-11-02,0.51,Healthcare,Completed,1947948,1583995,10,PAY_NL_03
4b296af3-b700-483b-a2f5-9ff649f60342,2023-11-04,0.35,Clothing,Pending,1276884,1025632,10,PAY_NL_03
7ba71892-75db-4cbf-bb74-7dba4de4bb1e,2023-11-04,0.02,Transportation,Reversed,1797638,1762639,1,PAY_GB_01
649c15d6-9aed-4b63-9d43-e6060a8712d3,2023-11-01,0.67,Education,Refunded,1616644,1293875,2,PAY_IT_02
8f26bbdb-2c12-46ac-81a0-0677b538d6f5,2023-11-11,0.03,Transportation,Cancelled,1297567,1149609,4,PAY_IT_02
7b15632f-5830-484d-99cd-cf79ea234535,2023-11-09,0.42,Transportation,Failed,1169075,1525524,8,PAY_IT_02
4eaedfdf-eec1-4497-8b51-9af16b9061cd,2023-11-11,0.09,Utilities,Reversed,1671245,1849598,4,PAY_GB_01
7add9a6d-7e1c-4cb8-8c05-f6c281c508b8,2023-11-04,0.37,Debt Repayment,Reversed,1897005,1523497,1,PAY_GB_01
d3a90daa-353d-4581-b8ac-4aaf543a9670,2023-11-09,0.19,Clothing,Authorized,1295443,1577092,1,PAY_IT_02
44e5be79-ba4e-467a-8279-554ef125e0d0,2023-11-02,0.97,Entertainment,Processing,1241349,1883445,3,PAY_GB_01
aec1c7e8-b8e5-4233-a6ac-d9f5b972b2a9,2023-11-04,0.53,Housing,Completed,1396817,1265265,9,PAY_IT_02
104b1b2c-134e-4307-8400-bf295ade20a2,2023-11-08,0.14,Housing,Completed,1567089,1911791,4,PAY_IT_02
ab307ed1-424b-4af3-993f-97ca83ec48fb,2023-11-13,0.09,Savings,Authorized,1324434,1621121,7,PAY_GB_01
508b5dcf-ae0c-4127-bdcd-c2a83e75cfbd,2023-11-06,0.52,Healthcare,Failed,1916635,1798675,10,PAY_GB_01
c801e991-0359-44c8-bf92-892ba15727ec,2023-11-10,0.91,Transportation,Authorized,1865340,1941969,6,PAY_GB_01
3b4a39bb-bf89-4d41-86a9-651f1df900e7,2023-11-09,0.55,Debt Repayment,Refunded,1119173,1158345,2,PAY_GB_01
cb7fd30f-feee-4965-8194-e45145a98063,2023-11-11,0.31,Transportation,Processing,1671084,1506262,5,PAY_NL_03
9cc69673-8f56-412d-a38e-429351a0de9c,2023-11-09,0.62,Housing,Refunded,1603538,1813812,2,PAY_GB_01
e0ef744c-9013-4c2b-b5b0-38fb7463ced4,2023-11-05,0.22,Housing,Processing,1276554,1279663,9,PAY_IT_02
bad75e8d-97a9-48c0-a2bf-4efab6e17daf,2023-11-12,0.93,Education,Failed,1432084,1550267,8,PAY_GB_01
72a33729-6d1e-4e1a-a1ab-f9a114b3af86,2023-11-02,0.2,Entertainment,Reversed,1034281,1802481,3,PAY_NL_03
0bf186c3-a011-4d09-8326-b96564867e63,2023-11-09,0.61,Savings,Refunded,1983887,1700262,6,PAY_IT_02
7f946aa9-2959-47cf-9fd9-6ffdbe004644,2023-11-06,0.31,Entertainment,Pending,1899642,1346714,5,PAY_NL_03
600a9062-fe86-4729-88cb-7257f988bf41,2023-11-06,0.9,Clothing,Cancelled,1468653,1596383,1,PAY_NL_03
4597b980-f002-4e25-9d56-47b2ab84c95a,2023-11-13,0.12,Debt Repayment,Authorized,1523705,1523256,4,PAY_GB_01
57f5ef17-3ebb-4b10-b38c-db885e55b117,2023-11-02,0.39,Savings,Completed,1263454,1315089,7,PAY_NL_03
77d7f0bf-a051-4c5b-957d-a57785de74ac,2023-11-07,0.52,Education,Failed,1854191,1702611,1,PAY_IT_02
4fd00a63-b05e-4100-a33b-e6b8878656c3,2023-11-02,0.57,Savings,Completed,1092841,1930958,6,PAY_NL_03
62a4cbd2-67a0-4e0e-84b7-645b23b1b4d1,2023-11-05,0.75,Savings,Pending,1048377,1241470,9,PAY_GB_01
122441cc-3fd8-4bef-8116-1d1f1b28b935,2023-11-09,0.18,Utilities,Pending,1177603,1964395,7,PAY_IT_02
847eae2e-baff-444b-a293-10179ac75793,2023-11-06,0.55,Savings,Pending,1581785,1692167,1,PAY_NL_03
5ce29876-f5f0-4115-974e-ec96239211dc,2023-11-02,0.9,Utilities,Failed,1366222,1416261,2,PAY_GB_01
bbc45ed8-f50a-4c5b-8a62-3013cbaa54fb,2023-11-03,0.02,Utilities,Failed,1498866,1791665,5,PAY_GB_01
b5910858-b414-43c1-8634-ba345d59524f,2023-11-12,0.21,Debt Repayment,Processing,1400786,1330785,1,PAY_IT_02
69bd7c7c-9e9d-44d0-a1b1-9f0fca73888e,2023-11-09,0.1,Clothing,Failed,1817506,1851354,8,PAY_NL_03
dce33811-270b-48ce-9222-dcf1c6f8e07c,2023-11-10,0.22,Clothing,Refunded,1647889,1940106,2,PAY_NL_03
